Person ID,Age,Gender,Government Employed,Private Employed,Not Employed,Marital Status,Monthly Mobile Money Transaction,Frequency of Mobile Money Usage,Use Mobile Money
K-988,34,Female,Yes,Yes,Yes,Married,733.3389940654635,9,No
K-826,33,Female,Yes,Yes,No,Single,611.3828799435256,12,Yes
K-343,52,Female,Yes,No,Yes,Divorced,308.8468553115172,22,No
K-057,64,Female,No,Yes,No,Divorced,906.6805619440053,30,Yes
K-517,38,Male,Yes,No,Yes,Widowed,817.2409535342103,15,Yes
K-088,64,Female,No,Yes,No,Divorced,844.2249888040168,15,Yes
K-147,42,Male,Yes,Yes,Yes,Single,359.94512387338636,25,No
K-512,45,Male,Yes,Yes,No,Married,404.2178564088259,12,No
K-842,26,Female,No,No,No,Divorced,375.83385860102993,1,No
K-993,43,Female,Yes,No,No,Single,404.27668522451074,4,No
K-425,64,Male,No,No,Yes,Single,556.241423448504,30,Yes
K-055,36,Female,Yes,No,Yes,Married,633.1262370735465,19,No
K-009,39,Male,Yes,No,Yes,Widowed,700.1880988690747,16,Yes
K-136,41,Female,Yes,No,No,Divorced,564.9556361992431,19,Yes
K-496,49,Female,No,Yes,No,Divorced,443.8108525156158,10,No
K-856,49,Female,No,Yes,No,Married,675.2618125253647,20,No
K-006,28,Male,Yes,No,Yes,Married,994.5857204720519,11,No
K-671,36,Female,Yes,Yes,No,Widowed,81.56290378182607,10,Yes
K-797,22,Male,No,No,Yes,Divorced,494.07866148373824,14,Yes
K-874,43,Male,No,Yes,No,Divorced,911.2206360729616,10,No
K-441,46,Female,Yes,No,No,Widowed,957.3543745592038,9,No
K-757,19,Male,No,No,No,Married,866.0940664218067,3,No
K-867,24,Male,Yes,Yes,No,Single,787.1328381060165,30,No
K-414,35,Male,Yes,No,Yes,Divorced,646.0015490048099,27,No
K-576,55,Male,Yes,No,No,Widowed,393.2131918579417,24,Yes
K-546,28,Male,Yes,Yes,No,Divorced,713.8266902627407,20,Yes
K-292,58,Male,Yes,Yes,No,Divorced,338.495706005038,11,No
K-883,34,Male,No,No,No,Widowed,789.8913382388245,24,Yes
K-110,32,Male,Yes,Yes,No,Single,962.8502540145057,5,No
K-630,48,Female,Yes,No,Yes,Single,833.1613865309283,9,Yes
K-804,24,Female,No,Yes,Yes,Married,596.3054610650778,29,No
K-192,61,Female,No,No,Yes,Widowed,44.94903764270009,21,No
K-008,33,Female,No,Yes,No,Widowed,762.3246174289736,27,No
K-182,22,Female,No,Yes,No,Single,328.8045610090378,11,Yes
K-754,29,Male,Yes,Yes,No,Divorced,759.766735257696,6,No
K-498,28,Female,Yes,Yes,No,Widowed,29.811010900185224,27,No
K-921,60,Male,No,Yes,Yes,Widowed,801.568290722212,23,No
K-739,21,Male,Yes,No,No,Married,340.3243960375014,10,No
K-015,39,Male,Yes,No,Yes,Widowed,858.1613216821135,26,Yes
K-528,58,Female,No,No,Yes,Widowed,890.1704816972548,17,No
K-197,49,Male,No,Yes,No,Married,518.6374547860439,23,No
K-600,41,Male,Yes,Yes,No,Single,584.8066666087915,7,Yes
K-524,31,Male,No,No,Yes,Single,691.8757123252308,26,No
K-362,44,Female,No,No,No,Divorced,626.0913719250556,14,No
K-237,27,Female,No,Yes,No,Widowed,646.5135025310182,30,No
K-108,20,Male,No,Yes,No,Divorced,358.7956530306628,5,Yes
K-602,63,Female,Yes,No,Yes,Widowed,496.0793454910892,8,Yes
K-857,42,Female,Yes,Yes,No,Married,637.7384299592588,14,Yes
K-994,46,Female,No,Yes,Yes,Divorced,88.18367614490568,18,Yes
K-050,33,Female,Yes,Yes,Yes,Single,215.4635297934114,6,Yes
K-032,57,Female,Yes,Yes,Yes,Divorced,941.0844575532594,3,Yes
K-385,37,Male,No,Yes,No,Married,198.60934563849574,21,Yes
K-770,57,Female,No,No,No,Widowed,867.8461515742724,24,Yes
K-758,22,Female,Yes,Yes,Yes,Married,594.4560225638576,18,Yes
K-784,57,Male,No,No,Yes,Divorced,683.0430270420558,12,No
K-301,38,Female,No,No,Yes,Widowed,272.8940080876875,1,Yes
K-531,37,Female,Yes,No,Yes,Widowed,951.7158534406651,10,Yes
K-742,61,Female,No,No,Yes,Widowed,434.11715776194364,16,No
K-648,30,Female,Yes,Yes,No,Widowed,510.65819962085544,5,No
K-691,60,Female,No,No,Yes,Divorced,982.6374833670714,6,Yes
K-109,50,Female,Yes,No,No,Widowed,730.5019110613447,4,No
K-119,60,Female,Yes,Yes,No,Married,216.86959823285608,13,Yes
K-904,46,Male,Yes,No,Yes,Married,797.1203873159451,22,Yes
K-719,56,Male,No,No,Yes,Widowed,776.5229437755803,29,No
K-956,40,Male,Yes,No,No,Divorced,96.83737591832212,4,Yes
K-633,50,Female,No,No,Yes,Divorced,766.6159562475085,26,No
K-521,31,Female,Yes,Yes,No,Married,824.504745013849,19,No
K-263,44,Male,No,Yes,No,Single,171.9320342112217,9,No
K-254,44,Male,No,No,No,Single,146.53496931320586,7,No
K-291,58,Female,Yes,Yes,No,Married,861.4355235349518,30,No
K-321,25,Male,No,Yes,Yes,Single,542.1561368309016,7,No
K-084,31,Female,Yes,Yes,No,Divorced,978.1390702387891,2,Yes
K-239,52,Female,Yes,Yes,No,Married,117.63855513235788,3,No
K-820,55,Female,No,No,Yes,Single,900.0117117045269,11,No
K-585,44,Female,No,Yes,No,Divorced,396.832605763391,19,No
K-548,46,Male,No,Yes,No,Married,30.891005207322316,18,Yes
K-992,26,Male,Yes,Yes,Yes,Married,101.83536550222354,27,No
K-878,25,Female,No,Yes,No,Single,504.2367453227774,7,Yes
K-099,57,Female,No,Yes,Yes,Widowed,749.7149389565764,4,No
K-243,43,Female,Yes,No,No,Widowed,408.05649312171727,14,Yes
K-413,20,Male,Yes,Yes,Yes,Widowed,10.148877270046967,15,Yes
K-278,51,Male,No,No,Yes,Divorced,918.7848887118506,8,No
K-774,24,Female,Yes,Yes,Yes,Married,358.60511890288757,11,No
K-878,54,Male,Yes,No,No,Divorced,142.4981627897911,19,Yes
K-301,44,Female,No,No,Yes,Married,482.2731848630385,7,Yes
K-334,41,Female,No,Yes,No,Married,533.0363752734712,26,Yes
K-583,64,Male,No,No,No,Single,919.5162841639726,16,Yes
K-102,21,Male,No,Yes,No,Divorced,179.48332458796597,16,No
K-524,25,Female,No,Yes,No,Widowed,174.73173698428045,18,Yes
K-138,26,Male,Yes,Yes,No,Single,357.7508609763459,26,No
K-500,54,Male,Yes,No,No,Widowed,935.6707293512209,26,No
K-484,57,Female,Yes,No,Yes,Single,107.95650500165958,12,Yes
K-740,42,Female,Yes,Yes,No,Married,779.4481987469516,24,No
K-436,25,Female,No,No,No,Widowed,116.56879686935551,20,Yes
K-376,58,Male,No,Yes,Yes,Married,386.7376552255418,7,No
K-812,45,Male,Yes,No,Yes,Single,876.3919430640555,27,Yes
K-409,20,Female,Yes,Yes,Yes,Single,452.1289017579446,19,No
K-055,58,Male,No,Yes,No,Divorced,896.153583832584,17,Yes
K-408,57,Male,No,No,No,Married,949.898231495603,13,No
K-079,36,Female,Yes,No,No,Widowed,660.7145880652804,16,Yes
K-529,60,Male,Yes,Yes,Yes,Divorced,744.8665514099617,9,No
K-907,42,Male,Yes,No,No,Divorced,354.8814104367366,14,Yes
K-375,34,Male,No,Yes,Yes,Divorced,779.0264296289395,18,No
K-700,39,Male,No,No,No,Married,790.4492823398281,28,No
K-842,21,Male,No,No,No,Widowed,662.2703752889196,10,Yes
K-745,32,Female,No,No,No,Single,494.83415011859273,21,Yes
K-999,25,Male,Yes,Yes,Yes,Widowed,228.6977863181203,19,Yes
K-039,34,Male,Yes,No,No,Single,684.3138035496406,12,Yes
K-779,49,Male,No,Yes,No,Single,814.8689675726635,6,Yes
K-894,32,Male,No,Yes,Yes,Divorced,602.9297968248114,25,Yes
K-836,62,Male,No,No,Yes,Single,161.86153867139734,20,No
K-587,21,Female,Yes,Yes,Yes,Married,411.86223392308364,13,No
K-177,48,Male,Yes,No,Yes,Widowed,210.53085861651567,23,Yes
K-787,41,Male,Yes,Yes,Yes,Divorced,169.51621160672101,13,Yes
K-702,40,Male,Yes,No,Yes,Divorced,504.3361796762735,22,No
K-360,39,Male,No,Yes,No,Divorced,671.3673817749634,15,No
K-729,28,Female,Yes,Yes,Yes,Divorced,411.4943059953324,6,Yes
K-509,20,Female,No,Yes,No,Widowed,528.502192406473,26,No
K-438,52,Female,No,No,Yes,Married,335.9860338939167,13,Yes
K-916,20,Male,Yes,No,No,Divorced,367.34333218579405,18,No
K-050,57,Female,Yes,Yes,Yes,Married,859.2491391429616,13,Yes
K-356,20,Female,No,Yes,Yes,Divorced,643.3101042298161,24,Yes
K-097,49,Male,Yes,Yes,Yes,Single,62.4608159166229,15,No
K-750,32,Male,No,Yes,Yes,Widowed,626.861256580267,5,Yes
K-622,61,Male,No,Yes,No,Divorced,399.8965446783718,5,Yes
K-667,45,Female,No,No,No,Widowed,573.8995624428052,15,No
K-119,61,Male,Yes,No,Yes,Divorced,179.44493879221562,1,No
K-950,19,Female,Yes,No,No,Divorced,843.9401523643979,4,Yes
K-267,22,Female,Yes,No,Yes,Widowed,824.3505381596275,9,Yes
K-148,28,Female,No,No,No,Married,798.4526727330788,27,Yes
K-004,58,Male,Yes,No,Yes,Divorced,317.0837126535684,21,Yes
K-945,36,Male,No,No,Yes,Widowed,591.0393536353898,12,Yes
K-627,59,Female,No,Yes,No,Single,709.7120214094297,9,No
K-281,31,Female,Yes,No,No,Widowed,531.1207149569473,28,No
K-049,38,Male,Yes,No,Yes,Single,108.21690461426797,9,No
K-447,34,Male,Yes,No,No,Single,237.2023736950463,8,Yes
K-111,40,Male,Yes,No,No,Married,798.3584883154648,30,No
K-757,52,Female,No,Yes,Yes,Widowed,157.98635287617944,15,Yes
K-621,31,Male,No,Yes,No,Married,764.188853591195,8,Yes
K-003,28,Male,No,No,Yes,Widowed,501.50213395973003,25,Yes
K-341,22,Male,Yes,Yes,Yes,Married,941.8878803679654,23,Yes
K-324,47,Male,Yes,No,Yes,Divorced,573.8158251740915,25,No
K-473,59,Female,No,No,No,Married,129.31886204738265,27,Yes
K-969,54,Male,No,No,No,Widowed,318.4952003218824,3,Yes
K-701,49,Male,Yes,No,Yes,Single,184.44586882990563,30,No
K-026,33,Female,No,No,No,Widowed,983.037180170971,18,Yes
K-657,20,Male,Yes,No,Yes,Married,992.1945312175453,12,Yes
K-181,22,Female,No,Yes,Yes,Divorced,806.6648568945375,25,No
K-169,24,Female,No,No,No,Widowed,316.62765774675864,24,No
K-006,52,Male,Yes,Yes,No,Single,325.76544110309965,7,No
K-186,25,Male,No,Yes,Yes,Married,773.046836633481,4,No
K-045,36,Female,Yes,Yes,Yes,Divorced,202.74038643391594,1,No
K-827,25,Male,No,Yes,Yes,Widowed,714.834205973336,21,No
K-305,22,Male,Yes,No,No,Single,202.40284149607416,26,Yes
K-132,18,Female,No,Yes,Yes,Single,288.82055805765384,1,No
K-286,52,Female,Yes,No,No,Single,857.2490807835628,1,Yes
K-525,21,Female,No,Yes,No,Married,996.5774775767711,5,Yes
K-979,45,Female,No,Yes,Yes,Widowed,268.96305937551506,30,No
K-279,62,Male,Yes,No,Yes,Divorced,826.9380016731075,24,No
K-564,39,Male,No,Yes,No,Divorced,776.9174312542234,28,Yes
K-847,55,Male,No,No,Yes,Married,669.8149668201108,15,Yes
K-363,32,Male,Yes,Yes,No,Widowed,819.4749055093653,4,No
K-094,58,Female,No,No,Yes,Married,716.7235680647116,6,Yes
K-956,39,Female,Yes,No,No,Widowed,677.932035439904,13,No
K-199,24,Male,Yes,No,Yes,Widowed,695.2406314098913,20,No
K-616,59,Female,No,No,Yes,Single,342.82924622259503,26,No
K-883,27,Male,No,Yes,Yes,Divorced,152.74673246596345,13,Yes
K-608,24,Male,Yes,No,Yes,Divorced,553.4577872813558,21,Yes
K-604,50,Female,Yes,Yes,Yes,Married,156.99381280283137,23,Yes
K-918,54,Male,No,Yes,Yes,Widowed,37.89976312595085,26,Yes
K-403,46,Male,No,No,No,Widowed,532.1764636806579,18,Yes
K-399,26,Male,No,Yes,No,Married,213.96450675680393,5,No
K-911,34,Male,No,Yes,No,Married,251.60611432243954,27,Yes
K-206,21,Male,Yes,No,Yes,Widowed,792.7045676017982,29,Yes
K-317,49,Male,No,Yes,Yes,Divorced,908.6509157069237,20,Yes
K-348,36,Male,No,No,No,Married,456.2232911633122,14,Yes
K-811,55,Female,Yes,Yes,Yes,Single,799.9374744648798,18,No
K-858,50,Female,Yes,No,No,Married,820.8472909243595,29,Yes
K-912,18,Male,No,Yes,No,Married,424.3034165383138,27,No
K-420,60,Female,Yes,Yes,No,Widowed,644.9366208379902,6,No
K-959,20,Female,No,No,No,Single,318.3556726624569,2,Yes
K-516,20,Male,Yes,Yes,Yes,Divorced,403.75388169354807,25,Yes
K-128,48,Female,Yes,No,Yes,Single,719.792765773171,24,No
K-102,41,Female,No,Yes,No,Single,39.485798091010714,20,Yes
K-234,19,Male,Yes,No,No,Widowed,369.9794594645859,14,Yes
K-642,57,Female,Yes,Yes,No,Married,716.7781286358696,11,Yes
K-990,26,Male,No,Yes,Yes,Widowed,234.96303848206662,6,Yes
K-694,59,Female,Yes,Yes,No,Widowed,239.37718577635368,24,No
K-512,38,Female,Yes,Yes,Yes,Widowed,259.0088744858079,15,No
K-111,30,Female,No,No,Yes,Single,366.5294860139448,15,Yes
K-207,48,Male,No,No,Yes,Single,964.4946750447037,18,No
K-971,27,Male,Yes,Yes,Yes,Married,970.1272486937511,3,No
K-681,34,Female,No,No,No,Married,846.6672403649056,16,No
K-999,55,Male,No,Yes,Yes,Widowed,798.5413905666214,21,No
K-359,23,Female,No,No,Yes,Single,917.879125045905,19,No
K-296,22,Female,No,Yes,No,Divorced,378.7322228242454,7,No
K-379,47,Male,No,No,Yes,Widowed,82.05521939340547,4,No
K-319,35,Male,Yes,No,Yes,Widowed,378.363274272508,18,No
K-815,36,Female,Yes,No,No,Single,706.7406302127414,25,Yes
K-367,39,Male,No,Yes,Yes,Single,913.4198814251542,22,No
K-677,64,Male,No,No,No,Single,772.91955364942,8,Yes
K-287,60,Female,No,No,Yes,Widowed,624.8554465121333,26,No
K-884,39,Female,Yes,Yes,Yes,Married,762.1012536399064,18,Yes
K-744,44,Female,No,No,No,Divorced,317.0475421742589,22,No
K-341,27,Male,No,No,Yes,Widowed,863.1622161004411,22,No
K-729,56,Female,No,No,No,Single,554.8148579230655,25,No
K-293,46,Female,No,No,Yes,Married,542.6104685398923,16,Yes
K-472,35,Male,No,Yes,No,Widowed,393.0592943503653,12,No
K-809,25,Male,No,No,Yes,Married,941.6531101143444,27,Yes
K-741,55,Male,No,Yes,No,Married,676.9717579184289,12,Yes
K-601,22,Male,Yes,No,Yes,Married,498.560553852825,28,No
K-028,20,Male,No,Yes,No,Married,103.96942293342451,27,No
K-569,45,Male,No,Yes,No,Married,551.6038203183746,18,No
K-287,62,Male,No,Yes,No,Married,162.62587854557913,25,No
K-693,28,Female,No,No,No,Divorced,241.49911988907252,30,Yes
K-589,18,Female,No,Yes,No,Single,969.4330753653209,5,Yes
K-447,24,Male,No,No,Yes,Widowed,308.56229196262376,16,No
K-684,59,Male,Yes,Yes,No,Married,20.099752616752653,13,No
K-775,58,Female,No,Yes,Yes,Married,490.5717143136207,29,Yes
K-638,60,Male,Yes,Yes,No,Divorced,73.04993688613901,10,Yes
K-501,39,Female,No,No,No,Married,412.5305182347497,15,No
K-601,52,Male,Yes,Yes,Yes,Single,85.39178494526166,18,No
K-971,52,Male,No,No,No,Single,967.1344601686748,5,No
K-025,50,Male,Yes,No,Yes,Single,113.80352654147839,17,Yes
K-338,53,Female,Yes,No,No,Widowed,612.1531419,22,No
K-182,55,Male,No,No,Yes,Divorced,922.3498282641687,9,Yes
K-494,28,Male,Yes,Yes,No,Married,217.49358873011988,15,Yes
K-487,36,Male,No,Yes,No,Single,199.4754645673753,17,Yes
K-418,29,Female,No,No,No,Divorced,182.62620752555202,1,No
K-293,51,Male,Yes,Yes,Yes,Single,785.2798726276462,26,No
K-145,46,Female,No,No,Yes,Divorced,433.8324860896361,3,No
K-249,40,Male,No,No,No,Single,836.4961591816756,25,Yes
K-825,54,Female,No,Yes,Yes,Divorced,717.2083553036617,13,Yes
K-151,36,Female,No,Yes,No,Widowed,517.0948116408977,29,No
K-398,31,Female,Yes,No,Yes,Married,854.6955451773736,25,Yes
K-242,43,Female,No,No,Yes,Widowed,594.738383341096,11,Yes
K-478,24,Male,Yes,No,No,Divorced,680.5681374710284,15,No
K-292,53,Female,No,No,No,Married,224.26236305411163,3,Yes
K-079,25,Female,Yes,No,Yes,Married,277.14871573986574,21,Yes
K-177,55,Male,Yes,Yes,Yes,Single,913.7761521293301,12,Yes
K-023,40,Female,Yes,No,No,Single,533.7701469678053,20,No
K-430,59,Female,Yes,No,Yes,Married,241.53898981578496,29,No
K-694,50,Female,Yes,Yes,Yes,Widowed,13.384106595405338,30,Yes
K-581,27,Female,Yes,Yes,Yes,Married,777.4997274302513,26,No
K-035,59,Female,Yes,No,Yes,Widowed,322.9917158029494,12,No
K-967,48,Male,Yes,No,Yes,Divorced,792.4047912205264,27,No
K-539,47,Male,Yes,Yes,Yes,Single,24.12445595639799,9,Yes
K-357,44,Male,Yes,No,Yes,Single,132.25190441086397,5,Yes
K-698,21,Male,No,Yes,No,Widowed,317.2857514370241,23,No
K-994,29,Male,Yes,Yes,No,Single,772.2562724734067,16,No
K-382,46,Male,Yes,No,No,Single,787.2508948491483,6,No
K-533,54,Male,Yes,No,No,Married,10.25130428490354,23,No
K-976,38,Male,No,Yes,No,Single,304.0670608172617,5,No
K-171,32,Male,No,No,Yes,Divorced,479.57178227508916,20,Yes
K-737,18,Female,Yes,No,No,Widowed,682.8778163415319,29,No
K-437,31,Female,No,Yes,Yes,Widowed,383.3250129708094,9,Yes
K-151,64,Male,Yes,No,Yes,Widowed,961.7647740948765,29,Yes
K-413,39,Male,No,No,Yes,Widowed,307.6776509711179,21,Yes
K-984,39,Male,Yes,Yes,Yes,Single,213.00416689614576,15,No
K-355,43,Male,Yes,No,Yes,Married,279.99565539894843,1,Yes
K-335,56,Female,Yes,Yes,Yes,Divorced,965.0387545997246,28,Yes
K-162,42,Male,Yes,Yes,No,Single,418.24092689416506,8,No
K-166,19,Male,Yes,No,Yes,Widowed,305.48555623128794,26,No
K-677,44,Male,Yes,Yes,Yes,Married,149.90752983732807,5,No
K-119,37,Male,Yes,No,No,Widowed,579.4459071642751,5,No
K-382,33,Female,Yes,Yes,Yes,Divorced,243.80188089419948,10,Yes
K-838,41,Male,Yes,No,Yes,Single,118.45018892189101,22,No
K-200,53,Female,Yes,Yes,Yes,Single,739.274230044346,23,No
K-167,50,Female,No,Yes,No,Widowed,228.9935076012798,2,Yes
K-566,26,Male,No,No,Yes,Married,617.8670320730694,6,Yes
K-743,41,Female,Yes,No,No,Married,27.723196011496654,21,Yes
K-285,55,Male,No,Yes,No,Married,966.249553827667,22,No
K-117,61,Male,No,No,No,Divorced,112.63304017902121,11,Yes
K-906,22,Female,No,No,No,Single,901.3461963000632,17,Yes
K-814,48,Male,No,Yes,Yes,Single,395.38944796383186,6,No
K-633,46,Male,Yes,Yes,Yes,Widowed,916.0178279977499,3,Yes
K-901,53,Female,No,Yes,Yes,Divorced,156.78842731969075,11,No
K-168,37,Female,Yes,Yes,No,Married,161.6023119565803,10,Yes
K-967,32,Male,Yes,No,No,Widowed,930.1343387545243,29,Yes
K-209,20,Male,No,No,No,Married,80.70022596774332,21,Yes
K-087,55,Female,No,Yes,Yes,Widowed,658.4736944672312,12,No
K-683,43,Male,No,No,No,Divorced,793.3398831451119,14,No
K-930,62,Female,No,No,Yes,Widowed,645.1727788231409,9,No
K-265,33,Female,Yes,No,No,Divorced,17.191271302962893,30,No
K-745,37,Male,Yes,Yes,Yes,Single,311.086378703759,22,Yes
K-679,22,Female,No,No,No,Widowed,782.8593394344894,12,Yes
K-802,39,Male,Yes,No,Yes,Married,848.4496086495932,11,No
K-486,20,Male,No,Yes,No,Divorced,175.94211323405528,13,No
K-661,56,Female,Yes,Yes,Yes,Single,541.3946640420496,18,No
K-746,42,Female,Yes,Yes,No,Divorced,573.3263117420853,21,Yes
K-553,58,Male,No,No,No,Married,131.17997038377297,27,Yes
K-427,45,Male,Yes,No,No,Divorced,77.23291866408925,3,Yes
K-056,55,Female,No,No,Yes,Married,911.1042579976578,14,Yes
K-528,38,Female,Yes,Yes,Yes,Single,391.7639283011232,20,Yes
K-913,23,Male,Yes,No,Yes,Widowed,394.53117854185933,26,Yes
K-736,24,Male,No,No,No,Single,241.22002230572343,20,No
K-775,45,Female,Yes,No,No,Divorced,859.83708614211,7,Yes
K-409,49,Female,No,Yes,Yes,Married,641.346871705307,14,Yes
K-845,37,Female,No,Yes,No,Widowed,745.3493356757858,8,No
K-868,57,Male,No,No,Yes,Widowed,593.0174655203655,12,Yes
K-567,30,Male,No,No,Yes,Married,143.06197459045066,3,Yes
K-289,19,Female,No,No,No,Divorced,784.4543927296061,19,Yes
K-036,18,Female,Yes,Yes,Yes,Married,425.2168068767812,24,Yes
K-348,48,Female,No,No,Yes,Divorced,247.68230386115516,15,No
K-652,41,Female,Yes,No,Yes,Widowed,697.5598985798038,13,No
K-298,36,Male,No,No,Yes,Divorced,710.8121921248315,13,Yes
K-135,55,Female,No,No,Yes,Widowed,603.0282918686437,6,Yes
K-591,44,Male,Yes,No,Yes,Widowed,842.4185487223667,22,No
K-577,32,Male,Yes,Yes,No,Married,651.9980845951154,22,Yes
K-832,42,Female,Yes,No,No,Divorced,994.1214046637959,28,No
K-681,59,Female,Yes,Yes,No,Divorced,889.3862718104325,15,No
K-721,50,Female,Yes,No,Yes,Widowed,762.018281624839,30,Yes
K-688,27,Male,No,No,No,Married,880.5124253618411,6,No
K-402,62,Male,No,Yes,Yes,Married,478.251224770357,10,Yes
K-946,42,Female,Yes,No,Yes,Married,371.26629780571386,9,No
K-763,20,Male,No,Yes,No,Single,761.5193544401452,13,No
K-531,28,Female,Yes,No,Yes,Widowed,399.2344889055199,7,Yes
K-133,20,Male,No,No,No,Divorced,78.45987617070878,25,No
K-531,32,Female,Yes,No,Yes,Married,446.0041189758233,19,Yes
K-843,52,Female,No,No,Yes,Married,520.392649077927,16,No
K-185,45,Female,Yes,No,Yes,Married,706.5097490869226,6,Yes
K-382,27,Female,Yes,No,Yes,Single,878.1739639365126,3,Yes
K-403,60,Female,No,Yes,Yes,Widowed,986.6723969228269,19,No
K-061,53,Male,No,No,No,Widowed,256.17185498783635,26,No
K-893,23,Female,No,Yes,Yes,Divorced,429.82557233987524,4,No
K-193,62,Male,Yes,Yes,Yes,Divorced,492.90752794224926,23,Yes
K-952,53,Male,Yes,No,Yes,Single,394.3229353845768,9,Yes
K-777,59,Female,No,No,Yes,Widowed,606.3239325746636,3,Yes
K-994,34,Male,No,Yes,No,Widowed,676.2148958864645,7,Yes
K-764,30,Female,Yes,Yes,No,Single,366.29939797417757,23,No
K-536,29,Female,No,Yes,Yes,Married,425.7530451454415,13,Yes
K-672,46,Male,Yes,Yes,Yes,Divorced,866.9417756693853,4,No
K-046,39,Female,No,No,Yes,Married,627.9845299115133,17,Yes
K-239,51,Male,No,Yes,No,Single,259.2997103285748,30,No
K-963,38,Female,No,No,Yes,Widowed,279.35012430339737,13,No
K-254,56,Male,Yes,No,Yes,Widowed,37.77399743712563,26,Yes
K-535,58,Male,Yes,Yes,No,Single,18.041816621031046,19,No
K-221,61,Female,Yes,No,Yes,Divorced,227.31921557161883,5,Yes
K-573,30,Male,Yes,Yes,No,Widowed,32.325239226317905,25,No
K-466,24,Female,No,Yes,Yes,Married,238.65771100169192,26,Yes
K-895,39,Female,Yes,No,No,Married,363.4660339709914,12,No
K-092,34,Male,Yes,No,No,Divorced,160.11436516679694,5,Yes
K-098,18,Male,No,Yes,No,Married,846.4452360841478,14,Yes
K-747,20,Male,No,Yes,No,Married,382.04419647741526,8,No
K-851,44,Female,No,No,No,Widowed,256.09656580438127,5,No
K-033,32,Female,Yes,No,Yes,Single,61.93804112699064,21,Yes
K-938,54,Female,Yes,Yes,Yes,Single,153.3526617383054,9,No
K-820,38,Male,Yes,Yes,No,Widowed,689.5045611467958,16,No
K-435,64,Female,Yes,Yes,Yes,Divorced,459.6503247427331,6,Yes
K-676,24,Male,Yes,Yes,No,Divorced,813.2816877124126,13,Yes
K-606,32,Male,No,Yes,Yes,Married,384.2432055357221,28,Yes
K-298,25,Male,No,Yes,No,Married,354.37446265529036,25,Yes
K-596,42,Female,No,Yes,No,Single,323.3116228614302,4,No
K-422,59,Male,Yes,Yes,No,Married,776.998861959581,21,No
K-793,56,Female,No,Yes,No,Divorced,580.2506498230916,6,No
K-357,33,Female,Yes,Yes,No,Widowed,648.8196634725451,27,Yes
K-091,29,Female,No,No,Yes,Single,732.7323704374779,7,Yes
K-417,61,Male,No,No,Yes,Married,962.8167459832257,21,No
K-580,32,Male,Yes,Yes,No,Divorced,218.67979941397195,5,No
K-471,46,Female,Yes,Yes,Yes,Divorced,20.483050030320847,29,No
K-583,41,Male,Yes,Yes,No,Widowed,515.8182582276543,11,Yes
K-297,31,Female,Yes,No,Yes,Widowed,133.6891297699267,25,Yes
K-247,61,Male,Yes,No,Yes,Widowed,923.0457335017919,13,Yes
K-157,64,Male,No,Yes,Yes,Married,349.0003772094833,22,No
K-905,31,Female,Yes,Yes,No,Married,337.7991390524298,8,Yes
K-485,49,Male,Yes,No,No,Widowed,535.5540704648454,2,No
K-427,43,Male,No,No,No,Divorced,761.2469564951351,3,No
K-696,35,Male,Yes,Yes,Yes,Single,481.1740237379133,1,Yes
K-583,42,Male,Yes,No,No,Widowed,274.1390600864479,8,Yes
K-856,20,Male,No,No,Yes,Single,916.8921319469262,9,Yes
K-631,34,Male,Yes,Yes,Yes,Widowed,670.4488514064823,3,No
K-516,26,Female,No,Yes,Yes,Married,737.4012623051738,3,Yes
K-357,49,Female,No,Yes,No,Divorced,712.5084692016646,4,Yes
K-670,34,Female,No,Yes,Yes,Widowed,435.69166967296223,15,Yes
K-707,20,Male,No,Yes,Yes,Married,68.67588782655025,27,No
K-396,37,Male,Yes,No,No,Single,843.2092845937838,4,No
K-886,46,Female,No,Yes,No,Divorced,127.69783364076348,21,No
K-540,52,Female,Yes,No,Yes,Widowed,172.15763863852553,12,No
K-323,20,Female,Yes,No,No,Single,797.2606827065673,22,Yes
K-547,39,Male,No,Yes,No,Divorced,940.2877630576338,6,No
K-626,49,Female,Yes,No,No,Divorced,219.5849522812188,15,No
